x,y,z
-0.063,-0.012,1.001
-0.057,-0.014,1.001
-0.065,-0.019,1.001
-0.070,-0.018,1.000
-0.062,-0.019,1.000
-0.062,-0.018,1.001
-0.058,-0.018,1.001
-0.063,-0.013,1.001
-0.059,-0.015,1.001
-0.061,-0.018,1.000
-0.068,-0.018,1.001
-0.070,-0.016,1.000
-0.057,-0.019,1.000
-0.061,-0.013,1.001
-0.052,-0.012,1.005
-0.062,-0.014,1.001
-0.064,-0.012,1.001
-0.062,-0.015,1.000
-0.066,-0.015,1.000
-0.066,-0.016,1.001
-0.064,-0.015,1.000
-0.056,-0.016,1.001
-0.058,-0.011,1.002
-0.060,-0.012,1.004
-0.063,-0.014,0.988
-0.047,-0.015,1.015
-0.064,-0.019,1.014
-0.058,-0.015,1.000
-0.048,-0.016,1.001
-0.047,-0.016,1.006
-0.062,-0.008,1.005
-0.041,-0.014,1.001
-0.065,-0.012,0.998
-0.049,-0.017,0.998
-0.075,-0.006,0.997
-0.052,-0.016,1.006
-0.062,-0.006,1.001
-0.058,-0.010,0.999
