x,y,z
-0.021,-0.151,1.000
0.029,-0.005,0.981
-0.061,-0.063,0.989
-0.090,-0.035,1.032
0.155,0.109,0.927
-0.157,-0.091,1.039
-0.044,-0.029,1.008
-0.034,-0.018,1.026
-0.029,-0.011,0.999
-0.034,-0.021,1.010
0.027,-0.031,0.995
0.032,0.028,0.998
-0.079,0.044,1.004
-0.078,-0.023,0.980
0.069,0.072,0.996
0.053,0.015,1.025
-0.059,-0.002,1.008
-0.060,-0.023,1.006
0.028,0.018,0.973
-0.083,-0.009,1.072
-0.054,-0.002,0.977
-0.021,0.021,0.967
-0.007,0.006,1.004
-0.034,-0.027,0.963
-0.076,-0.028,1.004
-0.027,-0.040,0.994
-0.049,-0.005,1.020
-0.006,0.022,1.013
0.042,0.024,1.021
-0.016,0.026,0.990
-0.038,-0.004,0.994
-0.023,-0.006,1.061
-0.006,0.037,0.974
-0.003,0.044,0.955
-0.031,0.031,1.033
-0.158,-0.011,1.031
-0.042,0.067,1.005
0.071,0.001,1.020
-0.034,-0.099,1.009
0.044,-0.062,1.051
-0.030,-0.007,1.000
-0.027,0.023,1.003
-0.049,-0.007,1.002
0.055,-0.117,1.025
-0.027,0.031,1.012
-0.055,0.028,0.981
-0.067,-0.009,1.004
-0.061,0.000,0.965
0.013,-0.032,0.989
-0.058,-0.027,0.997
-0.101,-0.071,1.031
-0.053,-0.066,0.998
0.019,-0.089,0.994
-0.034,-0.015,0.949
-0.076,-0.042,1.007
-0.009,-0.021,0.981
-0.009,-0.006,0.975
-0.022,0.011,1.058
-0.074,0.010,1.000
-0.044,-0.026,1.007
0.001,0.035,1.024
0.007,-0.103,1.021
-0.040,-0.134,0.957
-0.090,-0.025,1.014
0.013,-0.100,0.972
0.016,-0.090,0.981
-0.035,-0.083,0.989
-0.091,-0.060,1.026
-0.039,0.022,0.980
0.067,0.038,0.952
0.118,0.030,0.959
-0.082,-0.086,0.978
-0.028,-0.045,0.999
-0.008,-0.029,0.998
-0.016,-0.034,1.000
-0.019,-0.036,1.000
-0.021,-0.038,1.000
-0.022,-0.039,1.000
-0.022,-0.038,1.000
-0.023,-0.038,1.000
-0.022,-0.038,1.000
-0.023,-0.038,1.000
-0.070,-0.082,0.978
0.004,0.044,1.027
0.037,0.061,0.958
0.038,-0.079,0.973
-0.066,0.010,1.040
-0.079,-0.036,1.005
-0.025,-0.018,1.000
0.003,0.033,0.998
-0.012,-0.035,1.004
-0.031,-0.032,0.979
0.003,0.005,1.005
0.000,-0.035,1.028
-0.027,-0.026,0.959
-0.016,0.014,1.019
0.012,-0.022,1.005
-0.047,-0.006,1.052
0.017,-0.088,0.988
0.007,-0.077,0.985
-0.073,-0.041,1.030
-0.030,-0.065,1.035
0.012,-0.008,1.038
-0.053,-0.061,1.069
-0.014,-0.043,1.037
-0.002,-0.034,1.044
-0.067,-0.064,1.034
-0.037,-0.052,0.981
-0.058,-0.068,1.012
-0.046,-0.056,0.999
0.005,-0.036,0.999
-0.021,-0.021,0.977
-0.067,-0.041,1.038
-0.042,-0.071,1.018
-0.011,-0.040,0.987
-0.008,-0.035,0.989
-0.015,-0.058,1.006
-0.028,-0.066,1.004
-0.039,-0.071,0.989
-0.034,-0.048,0.990
-0.036,-0.072,0.978
-0.001,-0.021,1.027
-0.029,-0.055,1.010
-0.057,-0.080,0.944
0.021,-0.028,0.978
-0.034,-0.084,0.990
-0.053,-0.031,1.012
-0.042,-0.026,0.993
-0.064,-0.083,0.976
-0.032,-0.053,1.024
-0.061,-0.104,1.000
-0.060,-0.129,1.000
-0.051,-0.088,0.979
0.069,0.271,1.123
0.000,-0.026,0.887
-0.028,-0.112,0.988
-0.055,-0.109,0.982
-0.010,-0.048,1.006
-0.063,-0.089,0.979
0.030,0.008,1.003
0.071,0.024,1.016
-0.022,-0.199,1.016
-0.113,-0.045,1.047
-0.040,-0.151,0.990
0.031,-0.097,0.958
-0.019,0.009,0.975
0.019,-0.064,0.996
-0.008,-0.074,0.962
-0.073,-0.109,0.983
-0.047,-0.108,1.007
-0.016,-0.090,0.951
-0.016,-0.059,0.965
-0.064,-0.048,1.006
-0.074,-0.098,0.968
-0.031,-0.066,0.995
-0.217,-0.096,1.048
0.032,-0.055,0.990
0.039,-0.046,0.977
-0.035,-0.072,1.001
-0.003,-0.069,0.993
-0.018,-0.073,0.996
-0.023,-0.075,0.998
-0.028,-0.076,0.999
-0.028,-0.075,0.998
-0.028,-0.076,0.999
-0.027,-0.075,0.998
-0.026,-0.076,0.998
-0.027,-0.076,0.998
-0.028,-0.076,0.998
-0.027,-0.076,1.000
-0.027,-0.075,0.998
-0.027,-0.076,0.998
-0.027,-0.076,1.000
-0.026,-0.077,0.999
-0.028,-0.076,0.998
-0.043,-0.049,1.062
-0.051,-0.083,1.011
-0.030,-0.119,0.998
-0.007,-0.118,0.979
-0.041,-0.113,0.981
-0.029,-0.130,0.990
-0.003,-0.068,1.000
-0.135,-0.259,0.994
0.048,0.025,1.000
0.022,-0.009,1.031
-0.027,-0.050,1.002
-0.015,-0.057,1.005
-0.053,-0.125,1.004
-0.083,-0.056,0.998
-0.026,-0.212,0.966
0.137,0.063,1.020
-0.112,0.139,1.008
-0.033,-0.099,0.973
-0.019,-0.085,1.000
-0.046,-0.077,0.991
0.015,-0.077,0.995
-0.010,-0.072,1.006
-0.002,-0.059,0.985
-0.069,-0.135,0.938
0.021,-0.083,0.968
-0.010,-0.095,1.005
-0.036,-0.066,0.990
0.014,-0.101,1.171
0.197,-0.042,0.926
0.062,-0.144,0.940
-0.019,-0.073,1.006
0.004,-0.016,1.009
-0.183,-0.140,0.980
0.029,-0.040,1.026
-0.004,-0.077,0.993
0.003,-0.121,1.007
-0.028,-0.097,0.996
-0.055,-0.095,1.015
-0.036,-0.115,1.041
-0.010,0.013,1.021
0.000,-0.133,0.972
-0.023,-0.079,1.010
0.014,-0.105,0.999
-0.022,-0.011,0.979
-0.016,-0.108,0.998
0.007,-0.043,0.972
-0.083,-0.089,0.998
-0.064,-0.077,0.986
0.032,-0.125,0.995
0.000,-0.064,1.026
-0.008,-0.100,1.040
-0.008,-0.115,0.998
0.018,-0.092,1.007
-0.043,-0.054,0.990
-0.087,-0.040,1.003
0.011,-0.115,0.996
-0.001,-0.166,1.018
-0.049,-0.115,0.996
-0.229,-0.110,0.962
0.041,0.015,0.824
-0.033,-0.105,0.981
-0.053,-0.063,1.037
0.063,0.079,1.167
-0.020,-0.009,1.174
-0.021,-0.119,0.982
-0.060,0.018,1.014
-0.035,0.000,1.028
-0.089,0.010,0.997
-0.010,-0.055,0.879
-0.067,-0.083,1.024
-0.029,-0.081,0.993
-0.018,-0.055,1.000
-0.017,-0.058,0.998
-0.018,-0.058,0.998
-0.018,-0.058,0.998
-0.019,-0.058,0.999
-0.017,-0.059,1.001
-0.018,-0.057,1.000
-0.018,-0.057,1.000
-0.020,-0.039,1.004
-0.001,-0.061,0.998
0.019,-0.042,1.007
-0.042,-0.063,1.044
-0.016,-0.013,0.982
0.032,-0.034,1.010
0.092,-0.088,1.007
0.010,-0.055,1.002
-0.028,-0.077,0.964
-0.015,-0.072,0.992
-0.060,-0.069,1.002
-0.094,-0.042,0.811
-0.186,-0.280,1.056
-0.252,-0.162,1.004
0.087,0.161,1.167
0.023,0.014,0.938
0.044,0.056,1.037
-0.022,0.025,1.004
-0.005,-0.050,1.012
-0.040,-0.172,1.007
0.017,-0.094,0.885
0.028,0.085,1.127
-0.069,-0.119,0.843
-0.088,-0.119,0.967
0.015,0.019,0.979
-0.048,0.038,1.026
-0.037,-0.032,0.993
0.053,-0.034,1.032
0.032,-0.027,0.979
-0.066,-0.010,0.962
-0.020,-0.007,0.999
0.004,0.008,1.007
-0.067,0.067,0.993
-0.093,0.018,1.010
-0.057,-0.046,0.971
0.002,-0.012,1.034
-0.026,-0.022,1.008
-0.087,0.016,0.976
-0.039,0.057,1.002
-0.025,-0.026,1.000
-0.013,0.032,0.999
-0.056,0.057,1.004
-0.062,0.005,1.007
0.102,-0.027,1.009
0.048,0.037,1.000
-0.031,0.003,1.004
-0.027,0.002,0.999
-0.030,0.062,1.006
-0.022,0.043,0.990
-0.027,-0.015,0.997
-0.076,0.002,1.011
-0.065,0.061,1.017
-0.042,0.032,0.976
-0.116,-0.064,1.038
-0.009,-0.010,0.983
-0.038,0.038,1.006
-0.012,-0.021,0.997
-0.014,0.024,0.965
-0.036,0.016,1.023
-0.022,0.015,0.987
-0.030,0.006,1.013
-0.021,0.008,1.007
-0.026,0.008,0.996
-0.027,0.009,1.001
-0.025,0.009,1.000
-0.027,0.008,1.000
-0.028,0.006,1.000
-0.026,0.008,1.000
-0.028,0.006,1.000
-0.026,0.007,1.000
-0.026,0.006,1.000
-0.026,0.007,1.001
-0.028,0.005,1.001
-0.026,0.008,1.031
-0.027,0.006,1.000
-0.025,0.007,1.000
0.026,0.058,1.238
-0.014,-0.025,0.992
-0.081,-0.026,1.034
-0.002,-0.020,0.995
-0.030,-0.081,0.980
-0.043,-0.021,1.018
-0.046,0.003,1.013
-0.031,0.028,1.009
-0.045,-0.038,1.026
-0.043,0.111,0.977
-0.147,0.068,0.973
-0.049,0.039,0.984
-0.076,-0.009,1.001
0.003,-0.019,0.985
-0.018,0.019,1.011
-0.026,0.050,0.984
-0.062,0.006,1.015
-0.048,0.018,0.991
-0.076,0.081,1.008
-0.062,0.029,1.007
-0.032,-0.003,1.003
-0.053,-0.005,0.986
-0.046,-0.006,0.990
-0.040,0.020,1.005
-0.068,-0.077,0.996
-0.083,-0.160,0.999
-0.047,-0.004,0.993
-0.086,0.037,1.024
-0.062,0.012,0.991
-0.111,-0.000,0.988
-0.066,-0.045,0.976
0.046,0.047,1.013
0.024,0.006,0.962
-0.046,0.027,1.013
-0.132,-0.009,1.037
-0.061,-0.026,1.023
-0.021,0.034,1.013
0.015,0.023,0.984
-0.029,0.035,1.009
-0.025,0.015,0.993
-0.001,0.026,0.996
-0.014,0.007,0.999
-0.051,0.036,1.021
-0.040,0.013,0.975
-0.059,0.022,0.992
-0.020,-0.003,0.996
-0.049,0.015,1.000
-0.037,0.041,0.998
-0.051,0.015,1.004
-0.047,-0.024,0.992
0.010,0.009,1.005
0.027,0.023,0.990
-0.022,0.012,0.994
-0.063,-0.032,0.987
0.000,0.035,1.029
-0.009,0.027,1.001
-0.023,0.026,1.023
-0.064,-0.036,1.005
-0.030,0.030,1.001
-0.025,0.003,1.012
-0.023,0.012,1.010
-0.031,-0.007,0.998
-0.070,-0.002,1.005
-0.003,0.036,0.994
-0.037,0.025,1.009
-0.049,-0.008,1.003
-0.051,-0.008,0.979
-0.064,0.006,1.034
-0.105,-0.007,0.962
-0.044,-0.028,0.984
0.015,0.026,1.032
-0.008,0.038,0.983
-0.002,0.010,0.993
-0.023,0.016,0.999
-0.024,0.003,1.009
-0.075,0.023,1.003
0.056,0.086,1.001
0.045,0.007,1.001
-0.065,0.033,0.997
-0.118,-0.033,0.990
0.025,0.039,1.019
-0.050,-0.003,1.001
0.021,0.032,1.061
-0.025,0.028,0.970
-0.017,0.026,1.000
-0.043,0.019,1.010
-0.108,-0.020,0.999
0.024,0.054,0.958
-0.042,-0.011,1.071
-0.017,0.000,0.989
-0.027,-0.011,0.997
-0.031,0.006,0.998
-0.032,0.010,1.001
-0.030,0.009,1.000
-0.030,0.011,1.000
-0.030,0.012,1.000
-0.031,0.010,1.000
-0.031,0.009,1.000
-0.030,0.010,1.000
-0.030,0.010,1.000
-0.031,0.010,1.000
-0.030,0.008,1.000
-0.031,0.009,1.000
-0.030,0.010,0.999
-0.030,0.011,1.000
-0.031,0.010,1.000
-0.030,0.009,1.000
-0.030,0.009,1.000
-0.031,0.009,1.000
-0.031,0.009,1.000
-0.030,0.009,1.000
-0.031,0.008,1.001
-0.031,0.010,1.000
-0.030,0.010,1.000
-0.030,0.009,1.001
-0.031,0.009,1.000
-0.030,0.010,1.000
-0.030,0.009,1.000
-0.030,0.009,1.000
-0.031,0.009,1.000
-0.030,0.009,1.000
-0.031,0.010,1.000
-0.031,0.009,1.000
-0.031,0.009,1.001
-0.029,0.009,1.000
-0.031,0.009,1.000
-0.029,0.009,1.001
-0.030,0.009,1.000
-0.031,0.009,1.000
-0.030,0.011,1.000
-0.022,0.002,1.051
-0.024,0.010,0.997
-0.014,-0.001,0.975
-0.034,0.009,1.002
-0.142,-0.010,1.054
-0.103,-0.033,1.039
-0.005,0.019,1.000
-0.010,-0.001,0.966
-0.027,0.009,0.996
-0.033,0.011,1.002
-0.031,0.010,1.001
-0.029,-0.007,0.989
-0.057,-0.022,1.025
-0.037,0.009,1.007
-0.034,0.020,1.016
-0.020,0.011,0.991
-0.029,0.006,0.992
-0.026,0.003,0.994
-0.030,0.007,1.002
-0.029,0.011,0.999
-0.022,0.004,0.991
-0.040,0.013,1.011
-0.042,0.001,1.029
-0.038,0.009,1.011
-0.044,0.004,1.017
-0.034,0.010,1.013
-0.016,0.002,1.005
-0.034,0.015,1.009
-0.039,0.028,1.017
-0.043,0.038,1.008
-0.029,0.032,1.020
-0.035,0.049,1.005
-0.026,0.045,1.014
-0.024,0.049,1.035
0.008,0.054,1.046
-0.018,0.057,1.030
-0.032,0.123,0.977
-0.026,0.171,0.956
-0.032,0.189,0.968
-0.029,0.188,0.990
-0.111,0.287,0.928
0.002,0.152,0.983
0.021,0.180,0.987
0.006,0.180,1.042
-0.025,0.312,0.940
-0.022,0.361,0.911
-0.002,0.395,0.879
0.002,0.381,0.909
-0.013,0.453,0.869
-0.018,0.482,0.855
-0.010,0.509,0.840
-0.014,0.531,0.832
-0.000,0.502,0.864
-0.004,0.567,0.801
-0.007,0.573,0.778
0.005,0.607,0.762
0.039,0.649,0.720
0.014,0.670,0.709
-0.006,0.698,0.706
-0.005,0.734,0.692
-0.000,0.681,0.742
0.009,0.747,0.633
0.004,0.750,0.642
0.003,0.747,0.659
0.011,0.769,0.621
0.005,0.776,0.615
0.006,0.797,0.585
0.004,0.821,0.547
0.013,0.828,0.535
0.006,0.829,0.536
0.006,0.848,0.501
0.018,0.877,0.440
0.016,0.849,0.436
0.020,0.888,0.413
-0.001,0.907,0.398
0.031,0.935,0.281
0.071,0.962,0.217
0.058,0.933,0.277
-0.083,0.954,0.436
0.044,1.053,0.243
0.034,0.976,0.159
0.048,0.982,0.120
0.002,1.004,0.170
0.020,0.997,0.178
0.001,0.980,0.154
0.023,1.000,0.067
0.050,1.004,0.048
0.028,0.975,0.042
0.035,1.018,-0.003
0.025,0.993,0.025
-0.004,0.968,0.093
-0.008,1.013,0.030
0.030,1.010,-0.158
0.024,1.009,-0.106
0.039,0.985,-0.092
0.039,0.987,-0.239
0.017,0.983,-0.173
0.011,0.987,-0.116
0.019,0.984,-0.115
0.027,0.968,-0.158
0.029,0.981,-0.174
0.037,0.968,-0.140
0.032,0.934,-0.172
0.011,0.982,-0.113
0.017,0.980,-0.208
0.015,0.976,-0.208
0.026,0.973,-0.211
0.015,0.971,-0.238
0.077,0.897,-0.219
0.006,0.984,-0.175
0.018,0.965,-0.256
0.013,0.963,-0.272
0.026,0.955,-0.287
0.024,0.954,-0.291
0.040,0.943,-0.264
0.006,0.956,-0.293
0.051,0.928,-0.280
0.039,0.940,-0.323
-0.010,0.953,-0.326
0.043,0.913,-0.365
0.016,0.915,-0.373
0.035,0.907,-0.399
0.028,0.895,-0.419
0.035,0.889,-0.456
0.015,0.895,-0.466
-0.002,0.894,-0.474
0.028,0.859,-0.496
0.029,0.861,-0.492
0.043,0.840,-0.510
0.007,0.845,-0.511
0.032,0.834,-0.500
0.048,0.816,-0.542
0.013,0.822,-0.582
0.004,0.805,-0.612
0.026,0.790,-0.576
-0.006,0.785,-0.611
0.030,0.740,-0.656
0.003,0.738,-0.620
-0.014,0.711,-0.622
0.024,0.608,-0.661
0.042,0.685,-0.950
-0.042,0.623,-0.883
0.041,0.615,-0.787
0.017,0.574,-0.750
-0.021,0.591,-0.790
-0.011,0.561,-0.886
0.001,0.530,-0.807
-0.018,0.517,-0.824
-0.006,0.488,-0.896
0.001,0.387,-0.953
-0.006,0.366,-0.999
-0.042,0.406,-0.943
-0.032,0.347,-0.894
-0.007,0.295,-0.882
-0.010,0.096,-0.936
0.013,0.237,-0.976
-0.068,0.262,-0.975
-0.038,0.275,-0.968
-0.038,0.265,-0.980
-0.038,0.261,-0.959
-0.040,0.260,-0.970
-0.040,0.256,-0.983
-0.041,0.255,-0.966
-0.043,0.251,-0.973
-0.044,0.250,-0.974
-0.043,0.249,-0.974
-0.043,0.249,-0.974
-0.043,0.249,-0.974
-0.043,0.248,-0.974
-0.044,0.247,-0.974
-0.044,0.246,-0.974
-0.046,0.243,-0.975
-0.047,0.242,-0.976
-0.048,0.240,-0.976
-0.048,0.239,-0.976
-0.028,0.221,-0.940
-0.060,0.205,-0.977
-0.059,0.131,-0.994
-0.094,0.146,-0.993
-0.063,0.203,-0.996
-0.072,0.094,-1.002
-0.079,0.084,-0.996
-0.048,0.125,-1.006
-0.054,0.040,-1.025
-0.013,0.186,-0.825
-0.097,0.307,-1.027
-0.067,0.208,-0.986
-0.074,0.161,-0.976
-0.060,0.171,-1.000
-0.078,0.203,-1.107
-0.030,0.265,-0.978
-0.114,-0.135,-0.976
-0.159,0.133,-1.044
-0.128,0.017,-0.987
-0.071,-0.030,-0.999
-0.096,0.145,-0.976
-0.080,0.209,-0.999
-0.027,0.317,-0.974
-0.207,-0.107,-0.807
-0.129,0.112,-0.869
-0.059,0.110,-1.043
-0.068,0.156,-0.992
-0.081,0.022,-1.009
-0.033,0.309,-0.955
-0.051,0.128,-0.984
-0.078,0.192,-0.960
-0.144,0.212,-1.006
-0.137,-0.166,-0.984
-0.089,0.125,-0.950
-0.099,0.097,-0.993
-0.085,0.036,-1.004
-0.078,0.115,-1.010
-0.080,0.059,-1.005
-0.077,0.086,-0.994
-0.080,0.076,-1.002
-0.076,0.081,-0.999
-0.078,0.080,-1.001
-0.078,0.078,-1.001
-0.078,0.079,-1.001
-0.079,0.078,-1.000
-0.078,0.079,-1.003
-0.079,0.077,-1.000
-0.078,0.079,-1.000
-0.078,0.078,-1.001
-0.078,0.078,-1.000
-0.078,0.078,-1.001
-0.100,0.066,-0.995
-0.074,0.077,-1.003
-0.054,0.059,-1.004
-0.077,0.038,-1.004
-0.079,0.039,-1.003
-0.079,0.045,-1.002
-0.078,0.044,-1.004
-0.122,0.016,-0.996
-0.075,0.062,-1.002
-0.112,0.040,-1.000
-0.080,0.040,-1.003
-0.090,0.012,-1.004
-0.074,0.037,-1.007
-0.072,0.032,-1.006
-0.070,0.045,-1.017
-0.100,-0.019,-0.992
-0.084,-0.116,-0.997
-0.097,-0.161,-0.935
-0.082,0.049,-1.007
-0.088,0.033,-0.975
-0.066,0.007,-1.001
-0.062,0.048,-1.000
-0.043,0.128,-1.065
-0.081,0.033,-1.010
-0.083,0.017,-1.005
-0.067,0.029,-1.020
-0.071,0.044,-1.014
-0.079,0.038,-1.010
-0.088,0.065,-1.005
-0.069,-0.019,-1.003
-0.105,0.035,-0.985
-0.073,0.047,-0.977
-0.069,0.062,-1.014
-0.074,-0.008,-0.982
-0.067,0.037,-1.060
-0.064,0.084,-1.051
-0.088,0.052,-0.955
-0.082,-0.018,-1.001
-0.068,-0.010,-1.024
-0.079,0.055,-1.019
-0.102,-0.071,-0.999
-0.082,-0.038,-0.999
-0.077,0.027,-1.007
-0.081,-0.024,-1.006
-0.083,0.016,-1.007
-0.074,0.016,-1.004
-0.092,-0.017,-1.006
-0.079,0.008,-1.007
-0.071,0.041,-1.011
-0.100,0.019,-0.992
-0.043,0.139,-0.994
-0.075,0.057,-1.003
-0.089,0.038,-1.007
-0.080,0.001,-1.004
-0.060,0.010,-1.006
-0.082,-0.026,-1.006
-0.092,-0.034,-1.011
-0.066,0.096,-1.011
-0.079,0.013,-1.007
-0.089,0.020,-1.005
-0.089,0.067,-1.000
-0.092,0.039,-1.000
-0.088,0.013,-1.001
-0.084,0.049,-1.005
-0.085,-0.003,-1.004
-0.082,-0.002,-1.005
-0.080,-0.006,-1.005
-0.082,0.020,-1.005
-0.079,0.016,-1.005
-0.083,-0.025,-0.993
-0.076,-0.023,-1.003
-0.084,-0.006,-1.004
-0.080,0.001,-1.002
-0.083,0.030,-1.009
-0.083,-0.014,-1.000
-0.082,-0.023,-1.004
-0.080,-0.016,-1.004
-0.081,0.016,-1.007
-0.081,-0.043,-1.007
-0.080,-0.007,-1.008
-0.071,0.010,-1.007
-0.056,-0.107,-1.007
-0.046,0.035,-0.992
-0.161,-0.045,-1.001
-0.067,0.032,-1.000
-0.081,0.125,-1.016
-0.073,0.019,-1.005
-0.073,0.038,-1.005
-0.080,0.035,-1.006
-0.094,-0.072,-1.018
-0.065,0.024,-0.969
-0.079,-0.004,-1.004
-0.077,-0.002,-1.004
-0.076,-0.001,-1.005
-0.075,-0.001,-1.005
-0.077,-0.001,-1.004
-0.077,-0.002,-1.003
-0.076,-0.002,-1.005
-0.075,-0.004,-1.005
-0.076,-0.002,-1.004
-0.076,-0.003,-1.004
-0.076,-0.002,-1.004
-0.076,-0.003,-1.003
-0.076,-0.002,-1.005
-0.076,-0.003,-1.004
-0.069,-0.012,-1.002
-0.073,0.008,-1.008
-0.074,-0.011,-1.005
-0.078,0.000,-1.005
-0.078,-0.002,-1.002
-0.042,0.008,-1.164
-0.072,0.012,-1.005
-0.080,0.014,-1.002
-0.065,-0.010,-1.014
-0.041,0.111,-1.045
-0.104,-0.001,-1.000
-0.066,0.050,-1.042
-0.048,-0.004,-1.061
-0.073,0.142,-1.006
-0.073,0.037,-1.019
-0.103,0.053,-1.010
-0.068,-0.034,-0.994
-0.075,-0.049,-0.989
-0.058,-0.075,-0.951
-0.057,-0.044,-0.996
-0.036,-0.045,-0.997
-0.037,-0.057,-1.023
-0.054,-0.078,-1.002
-0.042,-0.064,-1.149
-0.034,-0.061,-0.952
-0.057,-0.073,-1.010
-0.036,-0.080,-0.990
-0.053,-0.067,-1.018
-0.038,-0.065,-1.004
-0.037,-0.088,-0.994
-0.048,-0.123,-1.007
-0.015,-0.104,-0.956
-0.041,-0.045,-1.002
-0.039,-0.071,-0.998
-0.045,-0.083,-0.969
-0.033,-0.078,-1.012
-0.040,-0.058,-1.010
-0.034,-0.084,-1.047
-0.035,-0.022,-1.101
-0.047,-0.060,-1.001
-0.034,-0.058,-1.017
-0.055,-0.075,-0.993
-0.055,-0.100,-1.015
-0.067,-0.155,-0.891
0.008,-0.148,-0.999
-0.033,-0.032,-0.989
-0.038,-0.190,-0.968
-0.042,-0.080,-0.994
-0.049,-0.118,-0.974
-0.051,-0.111,-0.934
-0.035,-0.080,-1.024
-0.062,-0.108,-1.023
-0.044,-0.128,-0.907
-0.041,-0.106,-0.999
-0.056,-0.054,-1.051
-0.015,-0.107,-0.960
-0.018,-0.105,-1.001
-0.018,-0.084,-1.001
-0.028,-0.178,-0.984
-0.027,-0.090,-1.014
-0.017,-0.094,-0.984
-0.028,-0.135,-0.994
-0.015,-0.051,-1.020
-0.043,-0.106,-1.008
-0.031,-0.089,-1.008
-0.026,-0.099,-1.009
-0.018,-0.106,-1.002
-0.031,-0.103,-1.001
-0.032,-0.112,-0.983
-0.033,-0.057,-1.004
-0.033,-0.115,-1.015
-0.008,-0.129,-0.941
-0.020,-0.117,-1.014
-0.070,-0.122,-0.880
-0.053,-0.065,-1.015
-0.040,-0.076,-0.984
-0.040,-0.104,-1.000
-0.029,-0.106,-1.017
0.000,-0.095,-1.016
-0.031,-0.094,-1.020
-0.014,-0.115,-1.005
-0.019,-0.104,-1.005
0.020,-0.084,-0.989
-0.019,-0.060,-1.029
0.019,-0.048,-1.017
0.007,-0.059,-0.991
0.021,-0.060,-0.998
0.015,-0.045,-0.997
0.030,-0.046,-0.985
0.038,-0.031,-0.998
0.016,-0.081,-1.029
0.036,-0.052,-0.988
0.026,-0.046,-1.010
0.035,-0.058,-0.996
0.031,-0.037,-1.001
0.037,-0.032,-1.004
0.042,-0.018,-0.969
0.024,-0.041,-1.001
0.013,-0.028,-0.997
-0.006,-0.048,-0.967
0.128,0.093,-0.993
-0.142,-0.138,-0.995
-0.080,-0.073,-0.931
-0.013,-0.054,-0.957
-0.082,-0.120,-0.939
-0.016,-0.112,-1.145
0.025,-0.125,-0.989
-0.010,-0.103,-1.071
-0.016,-0.082,-1.006
-0.044,-0.176,-0.972
-0.028,-0.107,-1.000
-0.042,-0.082,-1.015
-0.035,-0.089,-1.011
-0.016,-0.107,-0.946
0.004,-0.003,-0.980
-0.024,-0.022,-1.021
-0.045,-0.058,-1.103
-0.083,-0.112,-1.027
-0.047,0.077,-1.073
-0.093,0.014,-0.994
-0.090,-0.013,-0.989
-0.070,0.023,-0.980
-0.071,-0.005,-0.979
-0.086,-0.012,-1.102
-0.113,-0.048,-0.923
-0.077,-0.036,-1.053
-0.066,-0.047,-0.993
-0.068,-0.031,-1.023
-0.058,-0.070,-1.012
-0.078,-0.032,-0.971
-0.071,-0.026,-1.023
-0.066,0.007,-1.019
-0.071,-0.030,-0.970
-0.067,-0.018,-1.006
-0.045,-0.051,-1.070
-0.085,-0.081,-1.003
-0.076,-0.046,-1.003
-0.069,-0.014,-1.005
-0.073,-0.019,-1.004
-0.065,0.114,-1.006
-0.072,-0.018,-1.004
-0.080,0.012,-1.002
-0.053,0.000,-0.969
-0.099,0.032,-1.092
-0.054,0.039,-0.990
-0.084,-0.032,-0.971
-0.148,-0.177,-0.920
-0.027,-0.033,-1.030
-0.124,0.059,-0.818
0.001,0.067,-1.031
-0.069,-0.165,-1.020
-0.067,-0.083,-1.031
-0.073,-0.038,-1.011
-0.073,-0.025,-1.021
-0.075,-0.025,-1.023
-0.071,-0.032,-1.008
-0.060,-0.050,-1.009
-0.057,-0.089,-1.014
-0.039,-0.088,-0.990
-0.024,-0.096,-0.963
-0.035,-0.094,-0.992
0.103,-0.035,-0.994
-0.039,-0.042,-0.998
-0.063,-0.039,-0.994
-0.056,-0.034,-1.008
-0.070,0.008,-1.006
-0.080,0.038,-1.018
-0.083,0.026,-0.996
-0.079,0.026,-1.001
-0.093,-0.006,-1.026
-0.063,0.004,-1.020
-0.047,-0.013,-1.004
-0.032,-0.059,-0.987
-0.001,-0.083,-0.959
-0.017,-0.087,-1.000
-0.039,-0.134,-1.027
-0.048,-0.108,-0.979
-0.027,-0.145,-1.007
-0.033,-0.130,-1.019
-0.030,-0.162,-0.990
-0.031,-0.123,-0.980
-0.046,-0.119,-0.986
-0.053,-0.129,-0.985
-0.042,-0.084,-0.996
-0.065,-0.057,-1.007
-0.078,-0.033,-1.018
-0.087,0.047,-1.032
-0.083,-0.023,-1.009
-0.089,-0.036,-1.005
-0.080,-0.010,-1.013
-0.081,0.007,-0.995
-0.081,0.093,-0.995
-0.073,0.015,-1.013
-0.088,-0.005,-1.002
-0.115,-0.100,-0.973
-0.104,0.030,-0.926
-0.083,0.037,-1.017
-0.058,0.020,-0.988
-0.069,-0.016,-1.010
-0.047,0.019,-1.021
-0.054,0.022,-0.992
-0.069,0.093,-0.963
-0.056,0.047,-1.021
-0.051,0.082,-0.977
-0.068,0.029,-1.001
-0.033,0.010,-0.979
-0.056,0.082,-0.954
-0.082,0.006,-1.072
-0.019,0.090,-0.964
-0.086,0.110,-0.898
-0.065,0.027,-1.121
-0.044,0.132,-0.999
-0.024,0.130,-0.964
-0.037,0.109,-1.001
-0.049,0.128,-0.999
-0.030,0.094,-0.999
-0.034,0.120,-1.000
-0.057,0.101,-1.027
-0.028,0.126,-0.984
-0.038,0.114,-1.000
-0.051,0.127,-0.980
0.020,0.134,-0.993
-0.047,0.109,-0.996
-0.031,0.135,-1.016
-0.022,0.114,-0.996
-0.051,0.094,-0.995
-0.099,0.059,-1.208
